"gene_id","gene_label","log2FC_deseq2","padj_deseq2","logFC_limma","padj_limma","gene_symbol_limma","entrez_id","gene_symbol","mean_log2FoldChange","best_padj","n_dars","representative_annotation","direction"
"ENSMUSG00000034833","Tespa1",-2.10165594518422,0.000288700428010222,-2.62444869817899,0.0224615653695846,"Tespa1","67596","Tespa1",-8.49339211385956,8.79962259399789e-09,9,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000027435","Cd93",-2.100232205229,1.78387121324456e-35,-2.1694380346495,0.000186410023644479,"Cd93","17064","Cd93",-8.88705321123589,2.66071938229161e-11,19,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000025037","Maoa",-2.099388692447,0.00228984211942421,-2.56048916511637,0.0480996984882319,"Maoa","17161","Maoa",-7.73955874067296,1.52205576742451e-09,4,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000035000","Dpp4",-2.09853166747359,0.000451034673028952,-2.39803850311085,0.0158048645376526,"Dpp4","13482","Dpp4",-7.99896050535669,1.45772414177872e-15,8,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000008153","Clstn3",-2.09555883277305,0.00039100318989328,-2.59963516160138,0.0379027279263386,"Clstn3","232370","Clstn3",-3.64472856375067,1.25986358149596e-08,3,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000042700","Sipa1l1",-2.09094677975532,3.08079488278883e-12,-2.18646681231843,0.00335682124249523,"Sipa1l1","217692","Sipa1l1",-7.67722136459517,1.70617881714167e-32,35,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000048550","Thnsl1",-2.09060480142722,0.0341109254023733,-4.8614691265763,0.0176143557811896,"Thnsl1","208967","Thnsl1",-6.50771434864834,1.63561723453185e-07,13,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000020732","Rab37",-2.09038029183839,2.77378951836415e-10,-2.21018091845021,0.00863938265858465,"Rab37","58222","Rab37",-7.3050832966897,2.35162955274192e-08,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000044024","Rell2",-2.08794447387486,0.0446445028577813,-4.11965214009642,0.00990961302325488,"Rell2","225392","Rell2",-0.81647058994047,4.56391665573115e-09,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000031633","Slc25a4",-2.07723853879403,1.30420573422912e-12,-2.13548749065537,0.00253138849330236,"Slc25a4","11739","Slc25a4",-8.12774023629097,9.28672177415412e-10,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000013236","Ptprs",-2.06947335293437,1.64914281568196e-09,-2.18132528619708,0.00562101193972086,"Ptprs","19280","Ptprs",-7.55623614274102,2.27006995332805e-11,10,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000038368","Focad",-2.0665544451811,3.49029509128384e-06,-2.13450794383654,0.0245745692621513,"Focad","230393","Focad",-6.85471643122178,6.56812720489879e-08,21,"Intron (ENSMUST00000129967.1/230393, intron 1 of 1)","Up in CMP and more open in CMP"
"ENSMUSG00000090877","Hspa1b",-2.06497433162867,1.55278077350842e-07,-2.15918395468844,0.00520515113745455,"Hspa1b","15511","Hspa1b",-8.1496041322392,4.36946894241562e-08,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000030590","Fam98c",-2.05646081372555,0.000477981729062854,-2.34451616436421,0.0410492524243408,"Fam98c","73833","Fam98c",-4.87605466695284,6.18521100034866e-06,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000087141","Plcxd2",-2.05401846057398,0.000212991120981984,-2.37397536752888,0.037328210491235,"Plcxd2","433022","Plcxd2",-8.397210648514,2.7621774330221e-12,7,"Intron (ENSMUST00000130481.1/433022, intron 1 of 3)","Up in CMP and more open in CMP"
"ENSMUSG00000053730","Tmem39b",-2.05200486704202,0.0176993977973236,-2.80490801129096,0.0336703402359651,"Tmem39b","230770","Tmem39b",-5.8614917549841,7.42541868637428e-10,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000037275","Gemin5",-2.05047448594581,1.07496385369399e-08,-2.36829048244242,0.0021272991490274,"Gemin5","216766","Gemin5",-2.10849585379801,2.5558420843681e-08,3,"Intron (ENSMUST00000129126.1/ENSMUST00000129126.1, intron 1 of 1)","Up in CMP and more open in CMP"
"ENSMUSG00000039976","Tbc1d16",-2.04947083821298,0.00676183607258694,-2.75254516970301,0.0345237664252373,"Tbc1d16","207592","Tbc1d16",-8.85818784186957,5.74572867642198e-09,4,"Intron (ENSMUST00000036113.3/207592, intron 3 of 11)","Up in CMP and more open in CMP"
"ENSMUSG00000075254","Heg1",-2.04750785572617,9.5752746767784e-08,-2.15753308494214,0.00297600322873001,"Heg1","77446","Heg1",-6.5604081149286,1.3245815892459e-09,15,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000030199","Etv6",-2.04636313374605,2.01627722293163e-14,-2.11975818900292,0.00064834578106048,"Etv6","14011","Etv6",-8.74410783572033,2.14978785105833e-11,41,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000024423","Impact",-2.03802231814494,8.69368336232321e-05,-2.42448165568222,0.0391467019039704,"Impact","16210","Impact",-9.03496735610475,5.98332719065838e-08,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000038816","Ctnnal1",-2.03597619912733,0.00121756719624494,-2.367962428352,0.0412530109671442,"Ctnnal1","54366","Ctnnal1",-2.42002071202846,1.10625459825015e-13,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000005125","Ndrg1",-2.0347505867263,7.51751954343248e-10,-2.29441815759278,0.00262724274425969,"Ndrg1","17988","Ndrg1",-7.17031238644322,2.18847256207434e-09,14,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000059878","Zfp422",-2.03364152826696,3.72274668245029e-09,-2.1372941219426,0.00409662080778387,"Zfp422","67255","Zfp422",-8.16202294018096,1.10397704393568e-09,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000090164","BC035044",-2.02632859608002,7.10051039508478e-16,-2.18203238213637,0.00104801448348656,"BC035044","232406","BC035044",-7.98613219395823,2.99514043701239e-09,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000073409","H2-Q6",-2.02020979824602,2.81632270132639e-11,-2.0915337632083,0.00547569052924287,"H2-Q6","110557","H2-Q6",-1.21677246913683,4.58305506348454e-08,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000034765","Dusp5",-2.01848868112192,0.00492859103507451,-2.74690256387367,0.0347784115580619,"Dusp5","240672","Dusp5",-7.47773416226937,6.626531300218e-14,8,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000049504","Proser1",-2.01734873038503,0.00314160646851677,-2.56087529119297,0.0498873002833378,"Proser1","212127","Proser1",-5.70447229282579,1.29305377022535e-06,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000029591","Ung",-2.01677545903348,0.0067947066985877,-2.9944026041988,0.0301605190457727,"Ung","22256","Ung",-1.71899250091681,0.00363753602918447,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000002006","Pdzd4",-2.01647483803732,0.0372739617009254,-4.87106632527905,0.0186992899977155,"Pdzd4","245469","Pdzd4",-10.0183350007089,1.3646036744124e-09,1,"Intron (ENSMUST00000002080.11/245469, intron 1 of 7)","Up in CMP and more open in CMP"
"ENSMUSG00000034751","Mast4",-2.01556557294301,0.000134390302640175,-2.27787979141481,0.0395588153819045,"Mast4","328329","Mast4",-7.53208290296673,5.28877720934587e-09,25,"Intron (ENSMUST00000166726.7/328329, intron 5 of 26)","Up in CMP and more open in CMP"
"ENSMUSG00000032320","Rcn2",-2.01498576975445,6.04016714475733e-05,-2.1890440579667,0.014310648228042,"Rcn2","26611","Rcn2",-9.03767287847145,1.05224964445709e-07,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000020868","Xylt2",-2.01445125992092,0.00643161100466734,-2.39246251625369,0.0417878421138035,"Xylt2","217119","Xylt2",-7.84983863171908,6.83722125983871e-07,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000034620","Rxylt1",-2.01225791333594,9.83864781976727e-05,-2.13132883599895,0.0440574059784575,"Rxylt1","216395","Rxylt1",-4.16785689931626,3.57549816439127e-07,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000067995","Gtf2f2",-2.0060229669909,0.00191552485319342,-2.94497027389553,0.0131485793754126,"Gtf2f2","68705","Gtf2f2",-7.67580857833062,6.36587522486404e-06,2,"Intron (ENSMUST00000088922.4/68705, intron 4 of 7)","Up in CMP and more open in CMP"
"ENSMUSG00000050379","Septin6",-2.00538327216313,2.701353567451e-09,-2.06236930776726,0.00437439699650696,"Septin6","56526","Septin6",-8.58484815732201,2.06156959740167e-09,6,"Intron (ENSMUST00000060474.13/56526, intron 3 of 9)","Up in CMP and more open in CMP"
"ENSMUSG00000020827","Mink1",-2.00435859664332,1.04838297746609e-05,-2.22844937483857,0.0411826267114356,"Mink1","50932","Mink1",-8.18549649987031,1.84760681950762e-07,4,"Intron (ENSMUST00000072237.12/50932, intron 1 of 32)","Up in CMP and more open in CMP"
"ENSMUSG00000049421","Zfp260",-2.0000777411715,1.0591355789198e-10,-2.13804326279427,0.00660316402965145,"Zfp260","26466","Zfp260",-8.03774261923716,8.07635705123605e-06,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000019139","Isyna1",-1.9976369520108,0.00675595086577492,-2.94897308030214,0.0399618576618077,"Isyna1","71780","Isyna1",-4.97361792869999,2.59541755337645e-07,2,"Intron (ENSMUST00000210155.1/13716, intron 2 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000024338","Psmb8",-1.99753280357536,2.27430119240185e-20,-2.09660746544807,0.000910682523696607,"Psmb8","16913","Psmb8",-9.1581518276824,5.16829611121858e-09,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000027669","Gnb4",-1.98989739442313,0.00247348466315818,-3.01013712722761,0.0117945498930928,"Gnb4","14696","Gnb4",-7.84476583081048,8.75935882641842e-09,10,"Intron (ENSMUST00000155737.7/14696, intron 1 of 9)","Up in CMP and more open in CMP"
"ENSMUSG00000023169","Slc38a1",-1.98608752390192,2.63162436996371e-21,-2.06184071574191,0.000792835490216026,"Slc38a1","105727","Slc38a1",-7.17214408225295,2.1067762647214e-09,15,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000042810","Krba1",-1.97914889096036,0.0200316258773058,-2.81870408212755,0.0316381805278942,"Krba1","77827","Krba1",-7.76635896824143,9.07957444905831e-06,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000024986","Hhex",-1.97395372606635,9.29569881356652e-07,-2.19793367987061,0.0318225807229594,"Hhex","15242","Hhex",-8.7682589319763,1.34232529748603e-09,6,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000039774","Galnt12",-1.97338123770667,0.0359367491545824,-4.66284707209566,0.00848042307319469,"Galnt12","230145","Galnt12",-7.85534862211472,5.47733659557489e-07,5,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000029108","Pcdh7",-1.97328992585352,0.0326290484282169,-4.29655108858407,0.0236493494641977,"Pcdh7","54216","Pcdh7",-5.59712955266114,1.38434504488318e-09,22,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000034724","Cnot6l",-1.97305587332064,5.75811701753589e-25,-2.07581222042842,0.000732928531118653,"Cnot6l","231464","Cnot6l",-7.6933963948461,2.01957796123767e-10,9,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000020717","Pecam1",-1.97154137039188,5.99200371761377e-11,-2.10813942275311,0.00789659868787131,"Pecam1","18613","Pecam1",-8.21124161586468,1.0972385677765e-07,10,"Intron (ENSMUST00000103069.9/18613, intron 13 of 13)","Up in CMP and more open in CMP"
"ENSMUSG00000060261","Gtf2i",-1.96974614755711,2.76750704535308e-09,-2.24529094660677,0.00281100156252701,"Gtf2i","14886","Gtf2i",-8.77530068640566,2.0868761215724e-09,6,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000029594","Rbm19",-1.96635037552341,1.08642460861091e-05,-2.22541641563144,0.0266512926062072,"Rbm19","74111","Rbm19",-7.30750127027162,1.45369103886051e-08,17,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000019850","Tnfaip3",-1.96083117042649,1.59788935864178e-08,-2.0549909659746,0.00741673381528987,"Tnfaip3","21929","Tnfaip3",-7.15076896611645,9.33790962398791e-11,17,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000017756","Slc12a7",-1.95986164283373,0.00510171498741923,-2.41453886060193,0.046611980020129,"Slc12a7","20499","Slc12a7",-7.96480810669463,8.30502479280353e-10,11,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000069769","Msi2",-1.9573316586879,2.72061814427443e-13,-2.01858698950996,0.000862530573991142,"Msi2","76626","Msi2",-7.15315182529217,4.51708606640751e-09,17,"Intron (ENSMUST00000107909.7/76626, intron 6 of 13)","Up in CMP and more open in CMP"
"ENSMUSG00000029587","Zfp12",-1.95729551961269,0.00014229542841253,-2.16600234246748,0.0276264702993442,"Zfp12","231866","Zfp12",-1.83147461534527,0.000991280575655734,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000063455","D630045J12Rik",-1.95611801004931,0.00987927798180215,-2.52482934420063,0.0497269526479449,"D630045J12Rik","330286","D630045J12Rik",-8.19391784753012,1.24538007600005e-07,4,"Intron (ENSMUST00000117556.7/330286, intron 1 of 19)","Up in CMP and more open in CMP"
"ENSMUSG00000043154","Ppp2r3a",-1.94806351070145,0.0218721509597769,-3.61689576609323,0.0280238625754619,"Ppp2r3a","235542","Ppp2r3a",-6.9644278339869,1.26963698613977e-07,12,"Intron (ENSMUST00000075941.11/235542, intron 6 of 13)","Up in CMP and more open in CMP"
"ENSMUSG00000024078","Ttc27",-1.94662108125997,6.22710496992502e-08,-2.05386839792184,0.00872526426806766,"Ttc27","74196","Ttc27",-7.58367967021766,5.68406379584495e-10,13,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000033871","Ppargc1b",-1.94483691156204,0.00939196247391883,-2.3364140288763,0.0461811908115343,"Ppargc1b","170826","Ppargc1b",-8.67492297667653,1.11320891308374e-09,3,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000042462","Dctpp1",-1.9431643111452,0.00879030301135355,-2.76693379438849,0.0352384223359957,"Dctpp1","66422","Dctpp1",-8.41486412787392,8.74074556437315e-07,1,"Downstream (<=300bp)","Up in CMP and more open in CMP"
"ENSMUSG00000039943","Plcb4",-1.94012833997841,0.000187355825345603,-2.12372582634144,0.0215513835800608,"Plcb4","18798","Plcb4",-7.68047931329296,4.92505604849325e-10,32,"Intron (ENSMUST00000146980.1/ENSMUST00000146980.1, intron 2 of 3)","Up in CMP and more open in CMP"
"ENSMUSG00000049090","Ptgr3",-1.93070835155005,0.00326562914559272,-2.34964617375999,0.0450937336939087,"Ptgr3","225791","Ptgr3",-5.20553382681858,2.600575248191e-05,5,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000022091","Sorbs3",-1.93059104532609,0.0147386654366108,-2.5133304032846,0.0397814120319094,"Sorbs3","20410","Sorbs3",-8.35486622515523,1.45898049963674e-08,10,"Exon (ENSMUST00000227653.1/20410, exon 12 of 21)","Up in CMP and more open in CMP"
"ENSMUSG00000058427","Cxcl2",-1.92341205593758,0.043122918502473,-4.87790991861802,0.0181921796807361,"Cxcl2","20310","Cxcl2",-8.40672553367978,3.47289996258512e-10,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000027086","Fastkd1",-1.91837685526379,5.59422121562423e-05,-2.12387087444818,0.0357096595713167,"Fastkd1","320720","Fastkd1",-8.12391707552578,4.89716879555459e-06,1,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000087598","Zfp111",-1.91361201829802,0.0012734500230688,-2.51222742791921,0.023262895793545,"Zfp111","56707","Zfp111",-9.46895515793541,1.41186379258979e-08,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000047407","Tgif1",-1.91348048823692,0.000924487692125346,-2.24826451377323,0.0440721322572283,"Tgif1","21815","Tgif1",-5.93397732687814,1.6841425974179e-10,9,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000062397","Zfp706",-1.91314082917843,3.03869642095613e-17,-2.02656170540393,0.00178916975522198,"Zfp706","68036","Zfp706",-7.13825371426202,1.2436065987693e-08,16,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000020284","Cfap410",-1.90976950881906,0.0271714180715644,-2.86932987037731,0.0318163012786378,"Cfap410","67884","Cfap410",-0.395628814288875,8.13184317228288e-05,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000028344","Invs",-1.90689262782025,8.65493465113049e-06,-2.06193825314756,0.0295036652720738,"Invs","16348","Invs",-2.31613933333564,2.55842213864338e-08,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000026930","Gpsm1",-1.90405082106621,0.000676651061662313,-2.20115426045241,0.0464052255075986,"Gpsm1","67839","Gpsm1",-8.26300786977969,7.2475867453426e-08,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000021774","Ube2e1",-1.90340413562499,0.000573285367882008,-2.5546960388676,0.011879364838868,"Ube2e1","22194","Ube2e1",-8.57258197105142,1.36856004413537e-09,5,"Intron (ENSMUST00000022296.6/22194, intron 3 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000026047","Poglut2",-1.90277086946345,1.47745549405841e-06,-2.08035010231899,0.0227122102651699,"Poglut2","72050","Poglut2",-1.827707220608,1.90294803604948e-08,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000022686","B3gnt5",-1.90132954807556,0.000622169626351044,-2.07654928169949,0.0338764756417791,"B3gnt5","108105","B3gnt5",-8.65805181880461,7.08137546832631e-08,5,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000040521","Tsfm",-1.90060644726447,0.000176086137470822,-2.10554373904041,0.0436494506940329,"Tsfm","66399","Tsfm",-8.31329035317521,1.90259267707721e-06,1,"Intron (ENSMUST00000026500.11/11567, intron 17 of 19)","Up in CMP and more open in CMP"
"ENSMUSG00000040321","Zfp770",-1.89224923861215,0.00143707389555469,-2.46720824993095,0.0427925370227716,"Zfp770","228491","Zfp770",-5.86534726260035,1.66183737424766e-08,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000058230","Arhgap35",-1.88906140389721,7.72079099608088e-06,-2.0148467652242,0.0140816293154652,"Arhgap35","232906","Arhgap35",-6.43341220738219,1.68540515369385e-08,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000032657","Entrep3",-1.8866361542428,0.0482031835976853,-4.49245026825901,0.0156059974956498,"Entrep3","68521","Entrep3",-8.50063077259651,9.39766730870934e-09,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000028706","Nsun4",-1.88281475666003,0.0132619654498772,-2.6346708617112,0.0439931129835666,"Nsun4","72181","Nsun4",-8.235879423276,1.62243344672374e-07,2,"Intron (ENSMUST00000030475.2/72181, intron 3 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000001305","Rrp15",-1.87799193102828,6.84267531581053e-11,-2.04340234305021,0.00343120967999248,"Rrp15","67223","Rrp15",-2.19147667048891,3.64416821944764e-06,5,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000021120","Pigh",-1.87499489585752,0.000151988161356302,-2.0937134473338,0.0431098366781627,"Pigh","110417","Pigh",-2.11794505630408,0.000120962262235297,1,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000101609","Kcnq1ot1",-1.87457585964542,7.8424067780824e-26,-2.00310535242261,0.000170481455281426,"Kcnq1ot1","63830","Kcnq1ot1",-7.5246857369483,7.95562482364514e-05,2,"Exon (ENSMUST00000185789.2/63830, exon 1 of 1)","Up in CMP and more open in CMP"
"ENSMUSG00000041684","Bivm",-1.87039475280394,0.00319196846753703,-2.33364188875217,0.0498295155105562,"Bivm","246229","Bivm",-6.37125041724704,2.10773549951248e-10,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000001173","Ocrl",-1.86477129798225,1.60005163079898e-05,-2.01746655116809,0.0117636525816328,"Ocrl","320634","Ocrl",-6.93644727243248,2.7498538365172e-09,10,"Distal Intergenic","Up in CMP and more open in CMP"
